halo_id,snapshot,z,mass,descendant_id
5876,0,6.0,22793879.991542708,2917.0
5877,0,6.0,312653821.5072113,2918.0
5878,0,6.0,92922860.89970315,2918.0
5879,0,6.0,381814836.4039554,2919.0
5880,0,6.0,9599241.372619709,2920.0
5881,0,6.0,47811641.631399535,2920.0
5882,0,6.0,1457460748.7638412,2921.0
5883,0,6.0,1329049.0771791553,2922.0
5884,0,6.0,13082187.307165338,2922.0
5885,0,6.0,4973432.669915512,2922.0
5886,0,6.0,210343440.17753378,2923.0
5887,0,6.0,27418091.54153039,2923.0
5888,0,6.0,193883919.07914594,2924.0
5889,0,6.0,401282696.59214,2924.0
5890,0,6.0,315297352.25135696,2924.0
5891,0,6.0,69227734.95105815,2925.0
5892,0,6.0,174811231.6133807,2925.0
5893,0,6.0,26625085.514985297,2926.0
5894,0,6.0,47088276.743098,2927.0
5895,0,6.0,379343437.3859139,2927.0
5896,0,6.0,4392859.017752688,2927.0
5897,0,6.0,151145817.08597356,2928.0
5898,0,6.0,11758152045.69626,2929.0
5899,0,6.0,1044480872.77538,2930.0
5900,0,6.0,611413393.8680639,2930.0
5901,0,6.0,467708697.46780384,2931.0
5902,0,6.0,1849458202.8675501,2931.0
5903,0,6.0,79978848.03892022,2932.0
5904,0,6.0,488198590.3901022,2932.0
5905,0,6.0,460332739.8192579,2932.0
5906,0,6.0,27405252097.391216,2933.0
5907,0,6.0,555044813.1746135,2934.0
5908,0,6.0,1151661039.9574373,2934.0
5909,0,6.0,2419246502.573383,2934.0
5910,0,6.0,693023153.0514467,2935.0
5911,0,6.0,162215236.97361863,2935.0
5912,0,6.0,534308988.9339576,2935.0
5913,0,6.0,353043128.9167309,2936.0
5914,0,6.0,898202878.6604536,2936.0
5915,0,6.0,3870291788.6130767,2937.0
5916,0,6.0,811038223.4727924,2937.0
5917,0,6.0,135992217.20343798,2937.0
5918,0,6.0,915863786.5299242,2938.0
5919,0,6.0,4393752032.164713,2938.0
5920,0,6.0,1486752227.2528355,2938.0
5921,0,6.0,381071911.95770866,2939.0
5922,0,6.0,241778549.68385628,2940.0
5923,0,6.0,327361742.6394211,2940.0
5924,0,6.0,421640332.0787721,2941.0
5925,0,6.0,50244584.920164004,2941.0
5926,0,6.0,885277427.8732864,2941.0
5927,0,6.0,222239983.44766805,2942.0
5928,0,6.0,211731668.66366324,2942.0
5929,0,6.0,252618889.3831539,2943.0
5930,0,6.0,293804559.4601938,2944.0
5931,0,6.0,1171111436.0394156,2944.0
5932,0,6.0,94002525.33066842,2945.0
5933,0,6.0,391548.94669996033,2946.0
5934,0,6.0,1822504.6577208457,2946.0
5935,0,6.0,365460.4961729435,2946.0
5936,0,6.0,396843713.71941054,2947.0
5937,0,6.0,517636395.82922864,2948.0
5938,0,6.0,20309996.42282084,2948.0
5939,0,6.0,149798758.64797622,2949.0
5940,0,6.0,42515867.38847572,2949.0
5941,0,6.0,254025946.3413143,2949.0
5942,0,6.0,18477945.429465666,2950.0
5943,0,6.0,95280219.70272894,2950.0
5944,0,6.0,193197834.97683042,2950.0
5945,0,6.0,37041735.96963529,2951.0
5946,0,6.0,513609677.8602775,2951.0
5947,0,6.0,33198039.01291229,2951.0
5948,0,6.0,79447080.00249685,2952.0
5949,0,6.0,18923804.63415843,2952.0
5950,0,6.0,306810528.6045422,2952.0
5951,0,6.0,42429878.832472675,2953.0
5952,0,6.0,417150732.14151174,2953.0
5953,0,6.0,754317123.5358603,2953.0
5954,0,6.0,58085.075137858636,2954.0
5955,0,6.0,2985888.2932825214,2954.0
5956,0,6.0,267878.6399936599,2954.0
5957,0,6.0,99941024.76016521,2955.0
5958,0,6.0,125948711.20604594,2955.0
5959,0,6.0,748125404.0625468,2956.0
5960,0,6.0,33537467.761394057,2956.0
5961,0,6.0,2032599657.0042896,2956.0
5962,0,6.0,1276397.6783767783,2957.0
5963,0,6.0,564565.3936268812,2957.0
5964,0,6.0,2585957.8220424643,2957.0
5965,0,6.0,890579193.72687,2958.0
5966,0,6.0,2949852366.388635,2958.0
5967,0,6.0,13013671871.320686,2959.0
5968,0,6.0,40238218237.24305,2959.0
5969,0,6.0,134342934.16392988,2960.0
5970,0,6.0,24850673.231122915,2960.0
5971,0,6.0,78811083.86006738,2961.0
5972,0,6.0,26621765.982294753,2961.0
5973,0,6.0,22661502.32606649,2961.0
5974,0,6.0,25941695.10451248,2962.0
5975,0,6.0,16940504.606108416,2962.0
5976,0,6.0,8505250.688600026,2962.0
5977,0,6.0,208973737.35049537,2963.0
5978,0,6.0,177111324.97363344,2963.0
5979,0,6.0,264689969.58630082,2964.0
5980,0,6.0,64226282.17091965,2964.0
5981,0,6.0,283031872.1777608,2965.0
5982,0,6.0,34449874.28777585,2965.0
5983,0,6.0,407013229.82428837,2966.0
5984,0,6.0,16636802.187090503,2967.0
5985,0,6.0,17529904.10360032,2967.0
5986,0,6.0,117698199.34028484,2968.0
5987,0,6.0,34077430.87204679,2969.0
5988,0,6.0,42092922.319945306,2969.0
5989,0,6.0,148146696.96991253,2969.0
5990,0,6.0,421741407.7569683,2970.0
5991,0,6.0,83206974.57770073,2970.0
5992,0,6.0,61533886.72996202,2971.0
5993,0,6.0,72438500.90115984,2971.0
5994,0,6.0,6697142.320801375,2972.0
5995,0,6.0,6156053.511241013,2972.0
5996,0,6.0,113890025.48886548,2973.0
5997,0,6.0,70437358.59573565,2973.0
5998,0,6.0,663771.3689079862,2974.0
5999,0,6.0,2255641.572017545,2974.0
6000,0,6.0,944909.298793821,2974.0
6001,0,6.0,2311931.84584306,2975.0
6002,0,6.0,7937781.267409468,2975.0
6003,0,6.0,98911200.55833651,2976.0
6004,0,6.0,17404115.178634442,2976.0
6005,0,6.0,545677795.8079536,2977.0
6006,0,6.0,13542212.53238359,2977.0
6007,0,6.0,210724314.01450473,2977.0
6008,0,6.0,323204113.8201996,2978.0
6009,0,6.0,65548049.70844168,2978.0
6010,0,6.0,104285896.84268804,2978.0
6011,0,6.0,271746322.86881816,2979.0
6012,0,6.0,250556049.54637352,2979.0
6013,0,6.0,5485370.947936425,2980.0
6014,0,6.0,4263669.984633563,2980.0
6015,0,6.0,33615844.451471515,2980.0
6016,0,6.0,31866925.963643514,2981.0
6017,0,6.0,11153177.892064013,2981.0
6018,0,6.0,11579500.488175899,2982.0
6019,0,6.0,198547447.96005765,2982.0
6020,0,6.0,578617049.8193288,2983.0
6021,0,6.0,2299926277.524079,2984.0
6022,0,6.0,11301081.960522242,2985.0
6023,0,6.0,18156846.67010288,2985.0
6024,0,6.0,10124591.88948662,2985.0
6025,0,6.0,61170621.96453965,2986.0
6026,0,6.0,24091732.7009016,2986.0
6027,0,6.0,86517813.37501812,2987.0
6028,0,6.0,11413849.311758732,2987.0
6029,0,6.0,26068623.657482687,2988.0
6030,0,6.0,4937333.151508121,2988.0
6031,0,6.0,5158501.573020177,2988.0
6032,0,6.0,1023684208.2687949,2989.0
6033,0,6.0,7046790974.27614,2989.0
6034,0,6.0,7645318548.320099,2989.0
6035,0,6.0,3165212195.454274,2990.0
6036,0,6.0,2037257994.5591187,2990.0
6037,0,6.0,1003962368.1146958,2990.0
6038,0,6.0,583449207.382194,2991.0
6039,0,6.0,1773153014.497345,2991.0
6040,0,6.0,17154908.426566854,2992.0
6041,0,6.0,2091712728.0530677,2993.0
6042,0,6.0,822370730.9496312,2994.0
6043,0,6.0,5461613389.215807,2995.0
6044,0,6.0,480420684.37790483,2996.0
6045,0,6.0,1935859311.0458627,2996.0
6046,0,6.0,509848230.3035122,2996.0
6047,0,6.0,5852562584.373605,2997.0
6048,0,6.0,167651852.04846206,2997.0
6049,0,6.0,299949399.93574065,2998.0
6050,0,6.0,215382187.7854713,2998.0
6051,0,6.0,171768242.879362,2998.0
6052,0,6.0,182819609.23116308,2999.0
6053,0,6.0,126025535.72487967,2999.0
6054,0,6.0,1543399733.3371854,3000.0
6055,0,6.0,489702893.6446867,3000.0
6056,0,6.0,88607554.24453896,3000.0
6057,0,6.0,228310825.35761416,3001.0
6058,0,6.0,433078209.79850465,3001.0
6059,0,6.0,9157969.318653855,3002.0
6060,0,6.0,3758129.7349855443,3002.0
6061,0,6.0,4543793.43954152,3002.0
6062,0,6.0,47596701.240974106,3003.0
6063,0,6.0,14912482.77170626,3003.0
6064,0,6.0,54741839.400137156,3003.0
6065,0,6.0,928564.5126922695,3004.0
6066,0,6.0,308990.87608301145,3004.0
6067,0,6.0,4735754.521864604,3005.0
6068,0,6.0,11247742.625875749,3005.0
6069,0,6.0,913173916.1940883,3006.0
6070,0,6.0,1479836465.158831,3007.0
6071,0,6.0,81557721.36005083,3007.0
6072,0,6.0,178996678.29865593,3007.0
6073,0,6.0,1450625890.8102036,3008.0
6074,0,6.0,191884746.90890807,3008.0
6075,0,6.0,553226256.9335679,3008.0
6076,0,6.0,35871110.04278794,3009.0
6077,0,6.0,248136157.88026807,3010.0
6078,0,6.0,412443175.53934896,3010.0
6079,0,6.0,363826780.82162493,3010.0
6080,0,6.0,228949311.37683815,3011.0
6081,0,6.0,3717673337.124304,3012.0
6082,0,6.0,1131000035.6628826,3013.0
6083,0,6.0,370447092.62092185,3014.0
6084,0,6.0,180026700.64385816,3014.0
6085,0,6.0,122697051.1154401,3015.0
6086,0,6.0,133671174.50646128,3015.0
6087,0,6.0,1824516858.8994887,3016.0
6088,0,6.0,69824225.88294676,3016.0
6089,0,6.0,666219407.4086617,3017.0
6090,0,6.0,1402280163.2102551,3018.0
6091,0,6.0,1548793538.5957527,3018.0
6092,0,6.0,140729489.73107874,3019.0
6093,0,6.0,21048050.44623176,3019.0
6094,0,6.0,41546052.761891276,3020.0
6095,0,6.0,17058054.10158908,3020.0
6096,0,6.0,6250885.054470277,3020.0
6097,0,6.0,766860851.9088084,3021.0
6098,0,6.0,2406442105.1078644,3021.0
6099,0,6.0,2028721276.6362658,3021.0
6100,0,6.0,1243553741.1181328,3022.0
6101,0,6.0,1623099195.1770706,3022.0
6102,0,6.0,319587789.9192904,3022.0
6103,0,6.0,2815685580.130297,3023.0
6104,0,6.0,646045558.0252609,3023.0
6105,0,6.0,902824328.6772568,3023.0
6106,0,6.0,16040859094.156178,3024.0
6107,0,6.0,52283641.54099725,3025.0
6108,0,6.0,3113778.526373793,3025.0
6109,0,6.0,32748355.13877878,3025.0
6110,0,6.0,54494433.05354591,3026.0
6111,0,6.0,32733084.407205995,3027.0
6112,0,6.0,110538366.36387889,3027.0
6113,0,6.0,517480308.2523994,3028.0
6114,0,6.0,2442621332.2677965,3028.0
6115,0,6.0,6418083201.943325,3029.0
6116,0,6.0,670699893.2210772,3030.0
6117,0,6.0,274307757.5383263,3030.0
6118,0,6.0,2727260342.643358,3031.0
6119,0,6.0,332413335.42946076,3032.0
6120,0,6.0,20931038.912674684,3033.0
6121,0,6.0,57825957.47693932,3033.0
6122,0,6.0,64262334.53599169,3034.0
6123,0,6.0,149241742.9813263,3034.0
6124,0,6.0,1808790262.9276285,3035.0
6125,0,6.0,172195873.49037236,3035.0
6126,0,6.0,42412226.53492441,3036.0
6127,0,6.0,18400523.32331831,3036.0
6128,0,6.0,1361720.9451042765,3037.0
6129,0,6.0,500565.05143084226,3037.0
6130,0,6.0,248039.66517777368,3038.0
6131,0,6.0,505153.57774527796,3038.0
6132,0,6.0,178625.17701385546,3038.0
6133,0,6.0,3453122.795411709,3039.0
6134,0,6.0,2588729.3060143706,3039.0
6135,0,6.0,36876777.82683552,3040.0
6136,0,6.0,7366583.246077785,3040.0
6137,0,6.0,639742.8257748612,3040.0
6138,0,6.0,21091191.824815426,3041.0
6139,0,6.0,8087691.20157385,3041.0
6140,0,6.0,20462026.230038665,3042.0
6141,0,6.0,29309395.591508675,3042.0
6142,0,6.0,607348.1492237069,3042.0
6143,0,6.0,561543.5038001684,3043.0
6144,0,6.0,39154.18365830691,3044.0
6145,0,6.0,779322.0544385554,3045.0
6146,0,6.0,1297481.2332375022,3045.0
6147,0,6.0,3059273.394933564,3046.0
6148,0,6.0,2680655.333887212,3046.0
6149,0,6.0,2549067.75206274,3046.0
6150,0,6.0,34525439.118256845,3047.0
6151,0,6.0,2789243.589359208,3048.0
6152,0,6.0,13900205.290773625,3048.0
6153,0,6.0,9466901.199814098,3048.0
6154,0,6.0,602791350.958748,3049.0
6155,0,6.0,1607568673.2834911,3050.0
6156,0,6.0,754856995.0597924,3051.0
6157,0,6.0,1096989051.3472784,3051.0
6158,0,6.0,331802921.2657076,3051.0
6159,0,6.0,30029468.016853034,3052.0
6160,0,6.0,18761674.01348792,3052.0
6161,0,6.0,69454796.93957157,3052.0
6162,0,6.0,1806144247.1850235,3053.0
6163,0,6.0,6999231.432728568,3054.0
6164,0,6.0,10377747.26660533,3054.0
6165,0,6.0,192147447.1746702,3055.0
6166,0,6.0,8543783.325006936,3056.0
6167,0,6.0,361437888.57061666,3056.0
6168,0,6.0,1087605436.048053,3057.0
6169,0,6.0,481417754.3628037,3057.0
6170,0,6.0,599846377.6255203,3058.0
6171,0,6.0,126956539.38409647,3059.0
6172,0,6.0,412989224.84091353,3059.0
6173,0,6.0,453943355.36254346,3059.0
6174,0,6.0,12173962023.521942,3060.0
6175,0,6.0,23693111560.52467,3060.0
6176,0,6.0,409035660.78903484,3061.0
6177,0,6.0,1161368875.8531396,3061.0
6178,0,6.0,683549311.615074,3061.0
6179,0,6.0,2187307536.7148094,3062.0
6180,0,6.0,1591800999.6502368,3063.0
6181,0,6.0,380273574.2409314,3063.0
6182,0,6.0,294911362.79555804,3064.0
6183,0,6.0,231767556.479372,3064.0
6184,0,6.0,923855798.2974373,3064.0
6185,0,6.0,2775387.548897278,3065.0
6186,0,6.0,6967448.567488721,3065.0
6187,0,6.0,9245819.146630796,3066.0
6188,0,6.0,8815100.381393818,3067.0
6189,0,6.0,11525913.385499362,3068.0
6190,0,6.0,2798579.786958528,3068.0
6191,0,6.0,2216939.4678941867,3069.0
6192,0,6.0,1872982.7059013033,3069.0
6193,0,6.0,1386756.5524878197,3070.0
6194,0,6.0,2299804.0861587464,3070.0
6195,0,6.0,839897.5023567867,3070.0
6196,0,6.0,20103404.117908657,3071.0
6197,0,6.0,14619300.835789733,3071.0
6198,0,6.0,5514766.520741178,3071.0
6199,0,6.0,96757402.52420563,3072.0
6200,0,6.0,15202359.151759917,3072.0
6201,0,6.0,41230.28986499102,3073.0
6202,0,6.0,4535633.327094712,3074.0
6203,0,6.0,391144.5622050576,3074.0
6204,0,6.0,1021688.2328470829,3075.0
6205,0,6.0,169974.24155270658,3075.0
6206,0,6.0,19134998.10178919,3076.0
6207,0,6.0,92359857.41610165,3077.0
6208,0,6.0,70390.43712486477,3078.0
6209,0,6.0,108642.0926077308,3078.0
6210,0,6.0,158938.7150145423,3078.0
6211,0,6.0,1068038.1010193925,3079.0
6212,0,6.0,3150565.4464208544,3079.0
6213,0,6.0,348577.1235106278,3080.0
6214,0,6.0,55345552.0513442,3081.0
6215,0,6.0,19192771.01301972,3081.0
6216,0,6.0,19264982.016741056,3082.0
6217,0,6.0,25175176.19176462,3082.0
6218,0,6.0,1039048.4801640558,3083.0
6219,0,6.0,825973.205409786,3083.0
6220,0,6.0,551437250.0555766,3084.0
6221,0,6.0,208814317.74223697,3085.0
6222,0,6.0,299618995.69480944,3086.0
6223,0,6.0,230513143.03382373,3087.0
6224,0,6.0,180445943.77003726,3088.0
6225,0,6.0,277315165.23552346,3088.0
6226,0,6.0,441156315.0808393,3088.0
6227,0,6.0,590206987.083795,3089.0
6228,0,6.0,135806089.65846807,3090.0
6229,0,6.0,2615539679.9394817,3090.0
6230,0,6.0,5603299743.458013,3091.0
6231,0,6.0,5166730965.157521,3092.0
6232,0,6.0,2373691179.85927,3092.0
6233,0,6.0,2709249068.0573106,3092.0
6234,0,6.0,1794040900.4419565,3093.0
6235,0,6.0,363188007.96639866,3094.0
6236,0,6.0,255065744.79415712,3094.0
6237,0,6.0,301005739.99534696,3095.0
6238,0,6.0,454582662.24916023,3095.0
6239,0,6.0,826522595.3565412,3095.0
6240,0,6.0,6352495427.232651,3096.0
6241,0,6.0,1517726760.5249915,3097.0
6242,0,6.0,64082271.21988632,3097.0
6243,0,6.0,147837743.87997532,3097.0
6244,0,6.0,1337380428.9917445,3098.0
6245,0,6.0,994998200.0644252,3098.0
6246,0,6.0,9180284850.492842,3099.0
6247,0,6.0,439696308.0264481,3100.0
6248,0,6.0,679833388.2477783,3101.0
6249,0,6.0,200808724.12420607,3102.0
6250,0,6.0,23260531.3839689,3102.0
6251,0,6.0,106644565.845152,3102.0
6252,0,6.0,122004119.6321868,3103.0
6253,0,6.0,41399394.21119927,3103.0
6254,0,6.0,3117945.1597430506,3104.0
6255,0,6.0,876459713.2792308,3105.0
6256,0,6.0,1287824.6591777776,3106.0
6257,0,6.0,6245992.4353890065,3106.0
6258,0,6.0,4942127.823618165,3106.0
6259,0,6.0,17357037.2606636,3107.0
6260,0,6.0,21830038.564622734,3107.0
6261,0,6.0,2268618.9250532384,3108.0
6262,0,6.0,15794262.771807022,3108.0
6263,0,6.0,3665470.511158517,3108.0
6264,0,6.0,48392798.43025654,3109.0
6265,0,6.0,191635137.3360659,3109.0
6266,0,6.0,118233398.07218902,3109.0
6267,0,6.0,34599842.39533796,3110.0
6268,0,6.0,1266925.2549397142,3110.0
6269,0,6.0,40227338.9819602,3110.0
6270,0,6.0,33981821.85314402,3111.0
6271,0,6.0,27303537.406201154,3111.0
6272,0,6.0,1934081.9449579346,3112.0
6273,0,6.0,885388.9161662695,3112.0
6274,0,6.0,1096384.5104654375,3112.0
6275,0,6.0,1631828.2082623062,3113.0
6276,0,6.0,4350997.981891196,3113.0
6277,0,6.0,274800.85963706387,3114.0
6278,0,6.0,252782.20276092252,3114.0
6279,0,6.0,257317.50425717275,3114.0
6280,0,6.0,24504772.751046725,3115.0
6281,0,6.0,18042593.183988348,3115.0
6282,0,6.0,8667771.165586926,3116.0
6283,0,6.0,45760725.13766179,3116.0
6284,0,6.0,149786404.16903588,3117.0
6285,0,6.0,43990721.9136209,3117.0
6286,0,6.0,868823990.0820959,3118.0
6287,0,6.0,5700508.425888945,3119.0
6288,0,6.0,9858967.637840346,3119.0
6289,0,6.0,11023784.911385728,3119.0
6290,0,6.0,2925995529.8692217,3120.0
6291,0,6.0,88515853.88137808,3120.0
6292,0,6.0,1182215197.3768725,3121.0
6293,0,6.0,270296341.2628244,3121.0
6294,0,6.0,1940453959.3284938,3122.0
6295,0,6.0,3467349390.377999,3123.0
6296,0,6.0,10394584724.376919,3123.0
6297,0,6.0,1501118761.8021114,3123.0
6298,0,6.0,782864166.0946732,3124.0
6299,0,6.0,28255031.852621384,3125.0
6300,0,6.0,25435607.39203973,3125.0
6301,0,6.0,78513980.4345285,3125.0
6302,0,6.0,63062527.39868169,3126.0
6303,0,6.0,379994604.14835674,3126.0
6304,0,6.0,65125826.87186545,3127.0
6305,0,6.0,1371817229.7282062,3128.0
6306,0,6.0,425320697.0564377,3128.0
6307,0,6.0,364071573.9110833,3129.0
6308,0,6.0,3296417640.280682,3130.0
6309,0,6.0,2376566485.8729835,3131.0
6310,0,6.0,402233806.6080452,3131.0
6311,0,6.0,2504637792.0672126,3132.0
6312,0,6.0,1294118692.0872657,3132.0
6313,0,6.0,4793116189.891106,3132.0
6314,0,6.0,1824508754.1824968,3133.0
6315,0,6.0,1701864022.1915054,3133.0
6316,0,6.0,7523933306.004195,3134.0
6317,0,6.0,2963081902.7577944,3134.0
6318,0,6.0,59481450635.3614,3135.0
6319,0,6.0,9886229906.648064,3135.0
6320,0,6.0,1050116.2884116347,3136.0
6321,0,6.0,124617.96884854989,3136.0
6322,0,6.0,397679.91938935395,3136.0
6323,0,6.0,2492249027.0911093,3137.0
6324,0,6.0,337669789.18777573,3138.0
6325,0,6.0,101920269.71609315,3138.0
6326,0,6.0,447817197.60612345,3138.0
6327,0,6.0,189586352.75413892,3139.0
6328,0,6.0,976642638.621003,3139.0
6329,0,6.0,746671557.6295364,3139.0
6330,0,6.0,1186106920.8264668,3140.0
6331,0,6.0,1929101291.1241415,3141.0
6332,0,6.0,9653303759.989239,3142.0
6333,0,6.0,6543834721.11471,3142.0
6334,0,6.0,3226516673.5764947,3143.0
6335,0,6.0,501579829.0987578,3144.0
6336,0,6.0,299927018.4936675,3144.0
6337,0,6.0,2023424597.8399622,3144.0
6338,0,6.0,1638673229.772344,3145.0
6339,0,6.0,111332651.47702782,3145.0
6340,0,6.0,2093925243.1393447,3145.0
6341,0,6.0,1854072140.7138078,3146.0
6342,0,6.0,920816559.2276356,3146.0
6343,0,6.0,31279203.49351369,3146.0
6344,0,6.0,3019600.118274793,3147.0
6345,0,6.0,1171560801.8179314,3147.0
6346,0,6.0,273376662.94248587,3147.0
6347,0,6.0,439976583.2143992,3148.0
6348,0,6.0,391922663.3988718,3148.0
6349,0,6.0,113896718.39034931,3149.0
6350,0,6.0,696665669.8773664,3149.0
6351,0,6.0,5465742333.160578,3150.0
6352,0,6.0,332423962.7303915,3150.0
6353,0,6.0,2011700470.2197833,3150.0
6354,0,6.0,12632211451.396679,3151.0
6355,0,6.0,3923524131.2532067,3152.0
6356,0,6.0,9831658.149328737,3153.0
6357,0,6.0,325031233.16515887,3153.0
6358,0,6.0,1367731487.988713,3154.0
6359,0,6.0,791772967.8645372,3154.0
6360,0,6.0,15578266.699168691,3155.0
6361,0,6.0,134521490.55625045,3155.0
6362,0,6.0,5042555.192347463,3156.0
6363,0,6.0,382937783.9900703,3156.0
6364,0,6.0,609752544.2668152,3156.0
6365,0,6.0,409036158.75305134,3157.0
6366,0,6.0,126093011.23344636,3157.0
6367,0,6.0,2781913712.5798283,3158.0
6368,0,6.0,395104403.2827613,3159.0
6369,0,6.0,259260191.1964466,3159.0
6370,0,6.0,24002484.895824965,3160.0
6371,0,6.0,3000583993.4500384,3160.0
6372,0,6.0,660580561.291283,3161.0
6373,0,6.0,2277342339.729594,3162.0
6374,0,6.0,1343706726.1259673,3162.0
6375,0,6.0,2830737419.273875,3163.0
6376,0,6.0,4813938774.274915,3163.0
6377,0,6.0,1326483848.2712743,3164.0
6378,0,6.0,1485485093.2071133,3164.0
6379,0,6.0,76549909.32744104,3165.0
6380,0,6.0,203028500.25772288,3165.0
6381,0,6.0,27183995.832946572,3165.0
6382,0,6.0,479483895.06627935,3166.0
6383,0,6.0,474147693.6790535,3166.0
6384,0,6.0,6165784.890627088,3167.0
6385,0,6.0,35502898.281645656,3167.0
6386,0,6.0,8651747.840436496,3168.0
6387,0,6.0,150396818.82538164,3169.0
6388,0,6.0,125788256.8289984,3169.0
6389,0,6.0,452527003.7904312,3169.0
6390,0,6.0,484757207.172912,3170.0
6391,0,6.0,1175005125.1188636,3170.0
6392,0,6.0,4532966783.893955,3170.0
6393,0,6.0,11679425077.380278,3171.0
6394,0,6.0,2569435300.9393597,3172.0
6395,0,6.0,1299538507.9316485,3172.0
6396,0,6.0,993612495.0177698,3173.0
6397,0,6.0,4729443308.047649,3173.0
6398,0,6.0,18240572.93000603,3174.0
6399,0,6.0,6198284901.758515,3175.0
6400,0,6.0,4313520116.681282,3175.0
6401,0,6.0,4936235545.544245,3175.0
6402,0,6.0,6454668254.532556,3176.0
6403,0,6.0,674618968.3968557,3177.0
6404,0,6.0,54730549.25471902,3177.0
6405,0,6.0,4788376382.138149,3178.0
6406,0,6.0,1723696779.9718733,3178.0
6407,0,6.0,3024497439.4912686,3178.0
6408,0,6.0,2524572058.601954,3179.0
6409,0,6.0,29268646321.9573,3179.0
6410,0,6.0,293908615.347525,3180.0
6411,0,6.0,2961572.2854310917,3180.0
6412,0,6.0,674379037.9625282,3181.0
6413,0,6.0,57869951.27701627,3182.0
6414,0,6.0,14178036.018977743,3183.0
6415,0,6.0,26142205.41128384,3183.0
6416,0,6.0,92087724.45421253,3184.0
6417,0,6.0,2003411222.1755369,3184.0
6418,0,6.0,836392118.4854519,3185.0
6419,0,6.0,2288753208.581764,3185.0
6420,0,6.0,1780750623.7804627,3186.0
6421,0,6.0,660245570.2983421,3186.0
6422,0,6.0,58187570.46840301,3186.0
6423,0,6.0,4736000.243357011,3187.0
6424,0,6.0,597433004.2418548,3187.0
6425,0,6.0,12002511.439095331,3187.0
6426,0,6.0,632685872.5008423,3188.0
6427,0,6.0,1199137080.3041341,3188.0
6428,0,6.0,704748337.7830075,3189.0
6429,0,6.0,9070376048.250927,3189.0
6430,0,6.0,6016705380.593574,3190.0
6431,0,6.0,574237207.9959917,3191.0
6432,0,6.0,5417458958.730527,3191.0
6433,0,6.0,1291285158.6220794,3191.0
6434,0,6.0,999811467.0462979,3192.0
6435,0,6.0,722575596.9660943,3192.0
6436,0,6.0,3650252589.607937,3192.0
6437,0,6.0,13331622033.641064,3193.0
6438,0,6.0,11478027724.144903,3193.0
6439,0,6.0,1466983949.6105266,3194.0
6440,0,6.0,109866235.55363637,3195.0
6441,0,6.0,70246561.03655119,3195.0
6442,0,6.0,19664902.154738277,3195.0
6443,0,6.0,1548951832.815181,3196.0
6444,0,6.0,469517156.1655888,3196.0
6445,0,6.0,30019590.627759717,3196.0
6446,0,6.0,2986192466.5538177,3197.0
6447,0,6.0,8812595128.810787,3197.0
6448,0,6.0,29084328330.903866,3197.0
6449,0,6.0,4969728228.90409,3198.0
6450,0,6.0,4453134763.394203,3198.0
6451,0,6.0,2279179095.3752604,3198.0
6452,0,6.0,14674553.870032534,3199.0
6453,0,6.0,96584654.97661522,3199.0
6454,0,6.0,6929775.744390332,3200.0
6455,0,6.0,172384875.71749327,3200.0
6456,0,6.0,265582521.39959165,3200.0
6457,0,6.0,3316297910.865787,3201.0
6458,0,6.0,2398268878.9414897,3201.0
6459,0,6.0,3187616537.394959,3202.0
6460,0,6.0,93562565.20112811,3203.0
6461,0,6.0,179912.6829567091,3204.0
6462,0,6.0,294933.22699810547,3204.0
6463,0,6.0,6219016.476648593,3205.0
6464,0,6.0,1953020.4713832317,3205.0
6465,0,6.0,1187455.412992421,3205.0
6466,0,6.0,3349506.7814687407,3206.0
6467,0,6.0,900410.2016533824,3206.0
6468,0,6.0,77413.6645076269,3206.0
6469,0,6.0,2033439.4566720477,3207.0
6470,0,6.0,317013.1252881578,3208.0
6471,0,6.0,4553788.734962149,3208.0
6472,0,6.0,5788.6493881354,3209.0
6473,0,6.0,281321.2275681814,3209.0
6474,0,6.0,29596.415507516944,3209.0
6475,0,6.0,4313534.608817026,3210.0
6476,0,6.0,1001285.1318642397,3210.0
6477,0,6.0,3291667.1415417064,3210.0
6478,0,6.0,45849076.36961648,3211.0
6479,0,6.0,19730861.919733725,3212.0
6480,0,6.0,41485789.226751685,3212.0
6481,0,6.0,460066096.1748564,3213.0
6482,0,6.0,300290697.9332996,3214.0
